,user,item,rating,review
1946,5,252,5.0,The search for a delay pedal ends !
1947,7,332,5.0,9v power adapter
1948,117,424,5.0,A great tuner and a great buy!
1949,68,716,4.0,Solid and very affordable stand
1950,68,135,5.0,Tiny precision pick
1951,3,789,5.0,Very Well Done
1952,153,332,5.0,"Cheap power supply, works as it should."
1953,122,337,5.0,Great strap for my acoustic guitars
1954,114,716,5.0,Very good guitar stand
1955,69,48,5.0,Very usefull
1956,35,332,5.0,Works Great
1957,126,497,4.0,This a good cable
1958,164,124,5.0,Great strings
1959,77,694,3.0,"Good product idea, could causes problems for some people."
1960,84,541,5.0,it works
1961,72,149,5.0,used often
1962,107,377,4.0,It's okay
1963,66,569,5.0,Quality tuners
1964,146,542,5.0,Good Mix
1965,118,229,5.0,Great Pick
1966,39,378,5.0,No Squeaking
1967,1,183,5.0,Everyone raved about it...and they were right
1968,151,509,5.0,Fantastic Tuner
1969,163,708,5.0,Excellent stand
1970,132,551,5.0,Works well
1971,26,84,5.0,Looks good on other guitars too!
1972,155,425,5.0,The Analog Delay
1973,47,437,3.0,"Okay, I guess"
1974,166,132,2.0,Guess i just sorta bought it blind.
1975,173,635,5.0,Disappointed...one of my cables didn't work on our first performance
1976,79,653,5.0,Does the job
1977,24,594,5.0,THe answer I was looking for
1978,62,466,5.0,Love the tone!
1979,81,509,3.0,"Its good for what it is, but they're not great yet..."
1980,28,69,5.0,Exceeded expectations
1981,174,82,5.0,great strings
1982,52,789,5.0,snark tuner
1983,50,37,3.0,I like these and have used them in countless guitars but there are better out there.
1984,173,60,5.0,Good little tuner
1985,132,374,3.0,It's a guitar cable
1986,167,546,5.0,Wow - what some stings for strat
1987,75,533,4.0,No impedance matching required
1988,74,600,5.0,Perfect Flexibility And Durability For A Pedalboard
1989,120,291,5.0,Perfect Fit and Comfortable
1990,147,580,5.0,"Great, cheap way to power your pedalboard"
1991,92,657,5.0,great amp
1992,181,372,5.0,Great picks
1993,173,568,5.0,Good capo for small instrument..
1994,137,458,5.0,"SUPER, GREAT, AWESOME!"
1995,75,406,5.0,A value mike for the Mississippi sax
1996,134,555,5.0,Does Exactly What Is Described
1997,60,268,5.0,"Good Quality, Great Value"
1998,118,204,4.0,Nice Cable
1999,146,230,5.0,good
2000,111,62,5.0,Great for old-time distortion
2001,108,231,5.0,Big sound in a small package!
2002,21,522,5.0,Great for the price
2003,122,31,5.0,Good deep acoustic tone
2004,145,768,5.0,Great guitar strings!
2005,39,416,5.0,These strings are really nice
2006,142,480,5.0,"Long life, and for some players, a good economic choice, too"
2007,143,585,5.0,Great Product!
2008,177,475,5.0,Smooth and dark
2009,77,596,1.0,Worst tuner I've ever used
2010,142,540,4.0,Pretty good for the money
2011,127,50,4.0,Good
2012,148,800,3.0,Not Bad Picks...
2013,61,218,5.0,Just the ticket for guitars and basses with a front mount jack.
2014,73,565,4.0,Very cheap and great for price but recording with this isn't the best ...
2015,76,519,5.0,"great strings, great price"
2016,74,391,2.0,Locking Legs Into Place Caused Their Finish To Become Scuffed Up
2017,114,616,5.0,Works great
2018,100,125,5.0,"Does what its supposed to do, but for less cash!"
2019,173,716,5.0,Works for me!
2020,149,110,5.0,Good and inexpensive - Win Win
2021,180,779,5.0,"Flexible, durable, quiet"
2022,105,4,4.0,"Good Wireless Mic, For The Price - Recommended"
2023,58,555,4.0,Well made unit.
2024,77,28,5.0,Works Great! Even Better Than I Expected
2025,186,765,5.0,"Good price, good item"
2026,148,536,4.0,Great Strap for Acoustic Guitars
2027,184,503,5.0,Great simple cable
2028,76,450,5.0,wonderful
2029,1,217,5.0,"Outstanding value and versatility for thick, Mesa Boogie-like sounds!"
2030,41,146,4.0,Good stand
2031,171,613,3.0,Serves it's purpose
2032,88,528,5.0,"Great quality. Cool looking, durable strap"
2033,108,671,5.0,Good Pedal. Get One!
2034,119,675,4.0,Works pretty well
2035,79,337,5.0,No complaints
2036,10,788,5.0,Good pickholder from Dunlop
2037,153,466,4.0,Good strings for all around use
2038,100,466,5.0,Time tested goodness
2039,64,784,5.0,Perfect drumming headphones
2040,34,86,1.0,Terrible! Leaves little fibers everywhere.
2041,109,21,5.0,Great Product !
2042,21,555,5.0,Put one in your guitar case
2043,104,710,5.0,The Flashback x4 is an awesome sounding and flexible Delay pedal
2044,97,359,4.0,There's no excuse for not having a good case
2045,174,454,5.0,I almost kept it
2046,146,529,4.0,Good
2047,132,761,4.0,Good Strings
2048,153,600,4.0,Good cables for the price.
2049,73,671,4.0,Four Stars
2050,148,187,2.0,"Not the Worst, but Close"
2051,32,777,5.0,Works good.
2052,66,466,5.0,Excellent strings
2053,172,473,5.0,tube screamer clone
2054,140,129,5.0,Awesome
2055,179,350,2.0,"If you love your sound, respect your guitar and amp. Avoid using DR. My guitar needs prozac. It has PTSD. Thanks to DR strings."
2056,74,702,3.0,"Digging The Style, But Not The Quality"
2057,42,385,5.0,my go to slide
2058,100,332,5.0,Cheapest adapter for my Line 6 POD
2059,153,264,5.0,Wouldn't use a strap without them...
2060,105,767,5.0,Very Nice Gutar Stand - Highly Recommended
2061,56,788,4.0,Best one I've stumbled across in my 45 years of guitar playing.
2062,36,552,5.0,Tone is just right
2063,93,716,4.0,Stand.
2064,34,654,5.0,Best strings on the planet
2065,173,573,5.0,Just as good as a SHURE
2066,113,315,4.0,looks cool
2067,168,472,5.0,Great strings
2068,129,497,5.0,"Economical, but Very Good Cable."
2069,161,323,5.0,Import Maple neck
2070,145,486,5.0,definitely a good value
2071,184,772,4.0,Work fine.  Tight fit with some straps.
2072,16,2,5.0,Classical guitar capo GREAT for non-radiused fingerboard
2073,51,536,5.0,"Planet Waves Classic Leather Guitar Strap, Black"
2074,16,627,5.0,"Yes, they're softer.  They're silk!"
2075,124,757,5.0,AWESOME
2076,12,763,4.0,Almost Perfect!
2077,160,501,5.0,Don't get the Tube Screamer!
2078,67,159,4.0,Nice pedal - great price
2079,45,746,4.0,"Beyond high quality, but overpriced. The timeless combination of Neutrik and Mogami is better."
2080,67,68,5.0,Finest Volume Pedal out there
2081,14,538,5.0,Excellent cable
2082,136,118,5.0,With this I can use my 2-channel amp...for  acoustic and electric guitar.
2083,31,284,5.0,Does the job
2084,76,691,3.0,disappointed not the one I ordered
2085,79,650,4.0,Really nice stand and cheap
2086,134,471,5.0,An Excellent Practice or Small Gig Amp
2087,32,337,5.0,Really Nice.
2088,79,395,3.0,Probably good for an aspiring guitarist that plays live
2089,60,12,5.0,The Best Yet
2090,119,240,3.0,Falls apart and hard to squeeze around thick straps
2091,15,254,5.0,Easy to locate on the floor.
2092,167,276,5.0,I love Cobalts
2093,48,219,5.0,Scratchy bass guitar pot scratchy no more
2094,79,356,5.0,Works great
2095,124,580,5.0,Don't pay $200 for other power supplies
2096,23,450,4.0,"Good picks, but you might want to try these"
2097,148,488,5.0,Right Pick for the Job
2098,135,633,3.0,Fell Short of My Expectations
2099,173,33,5.0,GLS Seems Better than Shure!
2100,71,367,5.0,nylon classical guitar strings
2101,176,48,3.0,A little small
2102,43,54,5.0,Great cables
2103,15,734,5.0,Great unit that just works.High quality sound.
2104,81,292,5.0,Great strings! They really sing!
2105,153,176,4.0,"Cheap and cool looking, good length"
2106,187,685,5.0,awesome drum heads
2107,3,441,4.0,Works as Intended
2108,41,697,5.0,Works amazing!
2109,187,504,5.0,look good and work great
2110,107,224,4.0,Good for the price.
2111,23,498,3.0,"Amp only does modeling (75,120,150)"
2112,109,531,5.0,"PRICELESS !!!  My ""Capo Quest"" is over !!!"
2113,139,172,4.0,Comfortable Alternative to Rotosounds
2114,0,146,5.0,Good stand
2115,76,253,5.0,Nice padded strap for a heavy guitar
2116,35,124,4.0,Good Quality Strings
2117,93,169,4.0,String cleaner does the job.
2118,169,545,5.0,Tone is subjective
2119,74,86,5.0,Amazing How Well These Work!
2120,180,147,5.0,"Say hello to the ""more me"" box"
2121,74,366,4.0,Perfect For Connecting A Segment Of Pedals On A Pedaltrain 2
2122,70,71,4.0,cool capo
2123,162,341,5.0,Zero problems and mine get a lot of home studio use
2124,56,539,4.0,"Simple to use, and does it's job well"
2125,147,338,5.0,Much better than it has a right to be
2126,76,788,5.0,Already on my Fender Stratocaster
2127,24,726,5.0,"It works, nice addition"
2128,67,626,5.0,Awesomeness!
2129,165,227,5.0,smoking hot
2130,100,88,5.0,Nice quality picks
2131,144,356,5.0,Samson SP01 + AT2020 Microphone
2132,41,167,5.0,"Works good, good price"
2133,81,720,5.0,My go-to distortion...
2134,95,616,5.0,Sure does its Job!
2135,79,173,5.0,Nice quality
2136,179,636,4.0,Great pick. Nice sound. Slightly better than the Jazz versions.
2137,117,68,5.0,"A solid, well built pedal"
2138,135,184,5.0,Easy and Quick
2139,76,801,5.0,nice inexpensive strap
2140,33,596,1.0,Inconsistent Accuracy
2141,30,483,5.0,It's D'Addario
2142,147,402,5.0,Good cable
2143,161,507,5.0,Patch cords
2144,60,67,4.0,"Great Picks, But There May Be Better Options for Some Players"
2145,41,532,5.0,Great picks/Great price
2146,180,76,4.0,"Clean power, bright LED's"
2147,149,35,5.0,Handy mixer and ultra affordable problem solver
2148,139,748,5.0,A Little Different From Regular XL's
2149,28,555,5.0,New and improved version
2150,100,644,5.0,Great cheap bass amp!
2151,104,205,5.0,great reverb
2152,183,67,5.0,Great starter pack for a great price
2153,5,372,3.0,"Nice pick, but try the XL"
2154,62,536,5.0,Great price solid strap
2155,76,358,5.0,I must edit my previous review
2156,132,522,5.0,Great cheap tuner
2157,6,680,3.0,I wanted to like this product
2158,75,716,5.0,Two years old and still going strong
2159,70,777,5.0,this i love
2160,66,381,5.0,Excellent
2161,97,536,4.0,Good entry leather strap
2162,61,466,5.0,Best strings made
2163,119,498,5.0,Best solid state amp I have ever seen.
2164,159,593,5.0,Durable and Sturdy
2165,3,187,5.0,Good Picks
2166,137,763,2.0,YOU GET WHAT YOU PAY FOR!
2167,49,754,5.0,Variety and customizable.
2168,103,688,5.0,Does the job
2169,83,334,5.0,Fantastic
2170,44,390,5.0,Great replacement when you wear out your 'name brand' midi cables
2171,116,332,3.0,box power adaptor
2172,171,522,5.0,GREAT VALUE!
2173,170,343,5.0,very nice strap.
2174,32,50,5.0,What I expected.
2175,31,487,5.0,Good design and well made
2176,120,343,5.0,Nice Comfortable Strap
2177,139,292,5.0,A Nice Upgrade of D&#8217;Addario&#8217;s workhorse XLs
2178,60,386,4.0,Decent Microphone and Stand Combo
2179,179,733,5.0,Sound great
2180,17,395,5.0,Great for the Money
2181,33,509,5.0,"Great Tuner for Banjo, Mandolin & Electric Guitar"
2182,44,211,5.0,Fits my Seagull 12-string like a glove!
2183,80,100,5.0,works great for my strat
2184,5,715,4.0,Solid construction
2185,178,450,5.0,My Favorite picks...
2186,94,220,5.0,"nice beginner kit, however now the neighbors think I skin live cats"
2187,89,44,5.0,Emancipation Proclamation
2188,123,599,5.0,Great Retro Look
2189,18,27,3.0,Fits well on some of the stands
2190,153,468,5.0,Bright sounding uncoated strings.
2191,179,585,5.0,Nice upgrade from my old rustling screws. more screws than I expected. Excellent choice.
2192,77,94,5.0,Best Tuner I've Ever Owned
2193,71,715,4.0,microphone filter
2194,100,50,5.0,The best.'Nuf said!
2195,100,416,5.0,The best. Period.
2196,140,131,5.0,Awesome
2197,86,715,4.0,Decent Pop Filter
2198,104,492,5.0,my new favorite guitar pick
2199,29,322,5.0,Dampit Guitar Humidifier
2200,37,528,5.0,Looks sharp!
2201,168,673,5.0,The Best (for cheaper strings)
2202,33,184,5.0,"Perhaps, This May be My New Favorite Capo!"
2203,16,673,5.0,There is NO perfect guitar string.
2204,48,382,5.0,Best Instrument Cables On The Market
2205,87,738,3.0,okay
2206,179,229,5.0,I bought 3 gauges.
2207,98,86,2.0,Not what I expected
2208,100,247,5.0,"Soft, comfy and effective"
2209,97,26,4.0,Curly cables rock
2210,14,385,4.0,"Good slide, a bit small though"
2211,149,360,5.0,A very good single space rack shelf
2212,159,493,5.0,"Great tone, incredibly durable"
2213,176,509,3.0,Goes through batteries too fast
2214,137,48,4.0,Works Great
2215,60,530,4.0,Very Good Finger Picks!
2216,110,629,4.0,Bright and 3 page coverage
2217,154,624,5.0,Great so far.
2218,1,50,5.0,The ONLY strings I will use
2219,20,733,4.0,Missing flat washers
2220,79,686,4.0,Works good
2221,177,425,5.0,Great for reverb-less amps
2222,140,733,5.0,Awesome
2223,116,789,5.0,this is one great tuner
2224,82,13,5.0,Fender 1/4&#34; Output Jack
2225,182,518,5.0,Great EQ
2226,162,87,5.0,Extremely well made
2227,115,697,4.0,Does the job
2228,182,260,4.0,Great Mixer
2229,175,580,5.0,Best at filling the need for effect pedal hook up..
2230,129,91,5.0,A Classic!
2231,50,334,5.0,I've been using these since 1980
2232,29,526,5.0,Fender Mat
2233,178,337,5.0,Great inexpensive strap.
2234,112,343,4.0,works fine good price
2235,2,626,5.0,Ideal for Tube Amps!
2236,94,419,5.0,fun picks
2237,41,559,5.0,I love this thing!
2238,169,738,1.0,A Toy
2239,186,716,5.0,Good item for the price
2240,25,103,5.0,Perfect Pitch
2241,85,505,5.0,great!!
2242,166,566,5.0,Great tuner for my bass.
2243,62,187,5.0,Just about perfect
2244,46,103,5.0,... have these on several of my guitars and I love them. Nice and stable
2245,1,62,4.0,"Nostalgia, Durability, and Affordability...but not elite tone"
2246,46,200,5.0,Get Your Axe In Tune
2247,157,170,5.0,My favorite
2248,25,129,5.0,A must have product.
2249,144,180,5.0,Bang for the buck
2250,92,165,5.0,Perfect buttons
2251,83,159,4.0,Iffy
2252,26,315,5.0,"Hey, I'm missing some stuff"
2253,63,697,5.0,Does what it's supposed to
2254,6,473,5.0,very nice !
2255,166,36,5.0,Hard to get this wrong
2256,113,279,5.0,Good unit
2257,72,392,5.0,serves me well
2258,2,555,5.0,A must have tool!
2259,75,774,5.0,And all together now...
2260,50,246,5.0,Excellent Strings.
2261,134,466,3.0,Good For Gigging Musicians
2262,168,222,5.0,My Favorite Acoustic Strings...
2263,144,565,3.0,PDMIC58 - The Bang for The Buck [Update]
2264,160,52,4.0,Another vote for Fender Slick
2265,69,446,3.0,"Yes, it works, but not for too much time"
2266,71,241,4.0,elixir guitar strings
2267,52,772,5.0,strap locks
2268,1,721,3.0,Functional device; problematic software & drivers
2269,104,509,5.0,Sweet Little Tuner
2270,171,549,5.0,Its a Pedaltrain...
2271,101,453,5.0,The best sound on my Taylor 355
2272,111,174,5.0,Great Overdrive Pedal
2273,28,694,4.0,"Easy to use, but..."
2274,143,416,5.0,Great Playability
2275,94,98,5.0,One of the nicer tuners at the price point
2276,87,552,4.0,Good strings
2277,38,572,4.0,Good design
2278,125,786,5.0,No frill cordage...
2279,104,386,5.0,cool for the kids
2280,106,522,5.0,I retired my other two tuners
2281,122,135,5.0,Easy to grip and feels good
2282,119,397,3.0,"Good childs guitar, hard to keep in tune."
2283,108,789,5.0,Great Tuner!
2284,41,263,5.0,Works very well
2285,9,475,5.0,Great price - Standard Tube
2286,64,188,5.0,Completes your Super Champ X2.
2287,184,670,5.0,Saves $ on batteries in the long run.
2288,8,600,5.0,Just what I needed.
2289,60,592,5.0,Wonderful Guitar!
2290,161,78,5.0,Well made audio cable
2291,60,409,5.0,Yes to Brass; No to Glass
2292,56,262,4.0,"Solid, well built, good quality"
2293,67,287,5.0,Perfect little board
2294,168,466,5.0,I like them a lot - better than Ernie Ball Slinkys
2295,74,598,4.0,The Perfect All-In-One Kit For Your Guitar
2296,23,236,5.0,Best with clean settings
2297,62,57,5.0,Perfect Gibson knobs
2298,86,222,4.0,First Time Trying Ernie Ball Strings
2299,133,536,5.0,Simply is good.
2300,165,308,4.0,nice pick
2301,169,434,3.0,No reason to bash it
2302,18,452,4.0,Amazingly easy to use
2303,45,519,5.0,Most versatile strings that I've had on my guitar.
2304,24,754,5.0,AMAZING!
2305,136,492,3.0,These are a new stlye to me.
2306,7,125,4.0,capo
2307,166,377,3.0,Works like a strap!
2308,76,637,5.0,Love this one
2309,103,788,5.0,Great pick holders
2310,29,51,5.0,Humidipak
2311,51,546,5.0,"Fender Accessories 073-3150-406 Pure Nickel Electric Guitar Strings, Custom..."
2312,76,673,5.0,IMHO the best acoustic strings sold at any price
2313,18,17,3.0,Nice for the dough
2314,162,69,4.0,Solid for light use
2315,100,13,5.0,As described
2316,18,522,1.0,Works great if it doesn't break
2317,112,149,5.0,works fine...
2318,67,597,5.0,Just like a real piano
2319,48,716,3.0,Does what it is supposed to but dont expect the world from it
2320,15,344,4.0,Does a nice job for peanuts.
2321,100,570,5.0,Surprisingly good
2322,49,555,5.0,Nice.
2323,17,740,5.0,Fun Fun Fun
2324,115,313,4.0,Make sure you have metric measuring device
2325,179,59,5.0,Excellent
2326,172,404,5.0,one of 2 of the best overdrives in the world
2327,77,86,5.0,"This Is Awesome! (Micro-Fiber, NOT the treated or untreated)"
2328,165,699,4.0,best bet for players on a budget
2329,156,69,3.0,"For the price, it's five stars; but compared to others, this is a three star stand."
2330,146,537,5.0,Perfect Clean
2331,71,745,5.0,music stand
2332,24,555,5.0,finally after 3 years
2333,79,507,5.0,Does the job well
2334,76,444,5.0,perfect fit and finish
2335,94,349,5.0,Works on a mandolin too
2336,174,789,5.0,Love it
2337,87,520,5.0,Good product
2338,161,200,5.0,Perfect
2339,38,343,4.0,"They definitely mean basic, but it's overall a good strap"
2340,159,239,4.0,Fits a Taylor Grand Auditorium nicely
2341,130,301,5.0,Excellent.....but with caution
2342,113,42,4.0,"Just pay attention to ""vintage"""
2343,18,536,4.0,Very good for the price
2344,161,691,5.0,Very good accessory for guitar players
2345,87,466,4.0,Good strings
2346,149,603,4.0,Good for Songwriter
2347,98,88,3.0,Not a big fan of these
2348,106,224,2.0,Junky
2349,65,135,5.0,Great Pick
2350,29,317,3.0,Planet Waves Thumb Picks
2351,43,237,4.0,good stand
2352,117,410,4.0,"A little pricey, but very well made."
2353,17,237,4.0,good purchase
2354,1,404,5.0,Like a Tubescreamer you can rock with!
2355,79,212,5.0,Nice portable amplifier for practice
2356,181,788,3.0,"5 stars for normal size picks, but 1 star for jazz picks"
2357,180,237,3.0,"Ok, but it would be nice if the table was collapsible"
2358,162,441,5.0,Perfect for my applications
2359,32,532,5.0,Perfect
2360,186,134,4.0,Good item
2361,158,537,5.0,Good stuff
2362,87,326,4.0,Good cord
2363,183,661,5.0,Solid Bluegrass Banjo
2364,167,338,5.0,good tone but even better price
2365,1,580,5.0,Terrific adapter solution for medium-to-large pedalboards
2366,142,378,5.0,Excellent sound and long lasting
2367,76,428,5.0,My first guitar and a great one to start with
2368,41,326,5.0,"Good quality cable, very flexible"
2369,61,622,4.0,New knobs make a difference!
2370,104,445,5.0,Great Strings
2371,28,333,5.0,Lasts a really long time
2372,131,69,5.0,Five Stars
2373,96,21,5.0,Nice
2374,117,771,4.0,"Wonderful, but careful with the right angle"
2375,80,385,5.0,work well for me
2376,96,533,4.0,WORKS
2377,58,622,5.0,Do the job!
2378,58,637,4.0,"Simple to use, works well on the Squier Strat ..."
2379,157,599,4.0,Good cable
2380,34,283,4.0,Nice blend between light and medium
2381,136,579,5.0,Just what I wanted...logowear...at a good price.
2382,135,53,5.0,Solid
2383,68,199,3.0,Almost...
2384,147,765,5.0,Good for the price
2385,83,263,5.0,Does it job well
2386,74,381,4.0,"Solidly Built, And Definitely Worth The Investment"
2387,6,566,5.0,A five star product at this price point
2388,53,435,5.0,"Product shipd as expected, but the listing for this item can be confusing"
2389,36,485,5.0,Nice Guitar
2390,0,674,4.0,Best Pick So Far
2391,148,448,4.0,Very Handy
2392,148,156,3.0,Very Well Made Winder
2393,112,709,4.0,havent used yet....but
2394,63,260,5.0,A nice little mixer!
2395,51,291,5.0,Everest EZ Series Shoulder Rest for 4/4 Violin
2396,157,219,5.0,Good stuff
2397,60,654,4.0,"Long Lasting, Easy on the Fingers"
2398,63,110,5.0,It's a cable
2399,7,264,5.0,schaller locks
2400,128,698,5.0,Best picks for songs with a lot of chord strumming
2401,45,106,5.0,I love these sticks
2402,118,800,4.0,it's a Pick
2403,39,334,5.0,Fender Strings are great strings
2404,109,344,5.0,I Love Behringer - Use Several Behringer Components in my Set-Up !!!
2405,143,277,5.0,Just a lil extra bling
2406,11,377,4.0,Fine Strap.
2407,56,70,4.0,It works great for most low power items
2408,86,33,5.0,Surprised
2409,76,522,1.0,I have another brand that works so much easier and works better
2410,174,280,5.0,always glad to have a spare set
2411,106,88,4.0,"Assorted should refer to thickness, not color"
2412,97,788,3.0,Doesn't hold Planet Waves delrins well
2413,24,501,5.0,My first Pedal
2414,101,531,5.0,You Get What You Pay For (Sometimes!)
2415,170,337,5.0,Nice strap
2416,36,789,4.0,Nice tuner - Could be brighter
2417,131,455,5.0,Five Stars
2418,58,689,2.0,Nice quality though
2419,23,524,5.0,"Injection molded picks, not stamped"
2420,157,441,2.0,Good for light weight stuff
2421,185,628,5.0,Snark-2 versus Snark-6
2422,127,298,4.0,nice
2423,104,290,5.0,Excellent Tool for Songwriters & Musicians
2424,185,49,5.0,Ukulele Stand
2425,77,665,5.0,"Works great, simple to use"
2426,84,565,5.0,imitation SM 58...but great
2427,25,40,3.0,It's a little heavy for my tastes.
2428,104,466,5.0,The Workhorse of Strings
2429,97,344,4.0,Didn't even know I needed this
2430,22,411,3.0,Works well for what it is
2431,166,430,5.0,It works
2432,83,668,5.0,So good I bought two pair
2433,147,247,3.0,Pretty interesting
2434,65,636,4.0,Jazz Picks are great.
2435,153,141,5.0,Good to use with other pedals
2436,71,1,5.0,guitar polish
2437,76,223,5.0,very nice stand
2438,140,522,5.0,Awesome low price tuner!
2439,73,16,4.0,Cheap stands get the job done i have 0 problems ...
2440,80,756,5.0,for the price works very well
2441,147,781,3.0,Pretty cool!
2442,37,637,5.0,Excellent!
2443,110,462,5.0,Perfect Replacement
2444,30,367,5.0,The Pro-Arte String a little cheaper
2445,164,528,5.0,Just bought my fourth strap....
2446,10,509,5.0,D'Addario NS Micro Clip-On: Excellent headstock tuner!
2447,18,646,3.0,Very soft but decent
2448,71,192,5.0,foot switch
2449,99,459,3.0,seems a little cheaply made but it's holding up
2450,136,577,5.0,Just what my pedal set up needed.
2451,123,500,5.0,On Stage 6112 Mini Boom Arm
2452,37,788,5.0,PIck Storage
2453,142,457,4.0,Nice case
2454,25,62,5.0,I like the sound of this pedal.
2455,65,366,5.0,Good cables.
2456,59,187,5.0,Blue Tortex are the picsk to go with!
2457,181,492,4.0,"After picking packs of picks, I picked the Dava Jazz Grips"
2458,75,683,5.0,An excellent and inexpensive mount
2459,18,2,4.0,Surprisingly good
2460,65,697,4.0,Does what it's suppose to.
2461,15,539,5.0,Perfect for live work.
2462,10,425,5.0,MXR Carbon Copy Analog Delay - Great pedal!
2463,55,531,5.0,The capo to have for electric
2464,158,14,4.0,Pretty good little stand
2465,49,85,4.0,Good mute.
2466,164,50,4.0,It's all personal choice
2467,79,151,4.0,Acoustic guitar just fits in.
2468,16,478,5.0,No better clip-on tuner...period!
2469,138,273,5.0,Dava 6024 Grip Tip Picks are awesome!
2470,89,540,4.0,Promising--if it works. Not always a guaranteed solution.
2471,109,509,5.0,So Cool Everyone Should Have One Even if You Don't Need One  :)  !!!!
2472,120,598,5.0,Great System
2473,141,326,5.0,Very nice cable..
2474,149,274,5.0,Bargain pair of microphones
2475,16,588,5.0,Has there ever been a bad Snark tuner with this type of display?
2476,36,187,5.0,Just right for rocking hard but not breaking strings.
2477,11,326,4.0,Working cord
2478,127,769,4.0,It's allright
2479,155,664,5.0,Sounds amazing
2480,124,605,5.0,Safe on Nitrocellulose
2481,155,243,5.0,Great pedal
2482,116,8,4.0,true Leather !!!!!!
2483,91,53,5.0,pedal cables
2484,79,259,5.0,Simple and does the job
2485,102,555,4.0,Works just fine
2486,113,94,5.0,Best tuner I've had so far
2487,9,673,5.0,D'Addario Strings Are Simply The Best!
2488,158,203,5.0,The gold standard
2489,39,372,4.0,1 of several picks that I use
2490,7,8,3.0,white guitar strap
2491,162,435,5.0,Solved a big issue for me
2492,19,627,5.0,Great strings!
2493,167,316,5.0,COBALTS - who knew?
2494,17,202,5.0,"compact, thats what you want"
2495,164,11,4.0,They work well
2496,162,224,4.0,Very basic protection but a good value
2497,1,201,5.0,Boutique quality and customization at a great price!
2498,152,187,5.0,my fave med pick for Strats!
2499,102,135,5.0,Great picks
2500,6,768,5.0,One of the greatest things to happen to acoustic guitar in years
2501,18,462,5.0,Tremendous improvement
2502,140,557,3.0,Its okay for a starter amp
2503,84,504,5.0,Patch Adams
2504,115,568,5.0,Kyser Is The Cadillac
2505,40,752,5.0,Is really good!
2506,55,97,5.0,Awesome pedal
2507,122,497,5.0,Good quality and fits perfectly
2508,89,729,5.0,Monster of a Deal
2509,134,273,5.0,Nice Grip
2510,133,481,3.0,Not mahogany....
2511,16,94,5.0,Eating crow: it's a fine tuner
2512,35,513,5.0,Rotomatics Are Very Dependable
2513,24,466,5.0,Love these strings
2514,88,663,5.0,Gotta have these.
2515,131,567,5.0,Best mixer for the money
2516,93,555,5.0,Works well.
2517,103,254,5.0,Great picks for guitarists at any level
2518,102,587,5.0,Play like a dream
2519,158,651,5.0,Good usable mic
2520,66,712,5.0,Absoluely Love It
2521,67,70,4.0,Good for the money
2522,79,326,5.0,Great cables and great prices
2523,77,85,1.0,"Does Not Work as a Mute - if you need a practice mute, buy something else"
2524,178,354,5.0,Guitar Hanger
2525,84,105,5.0,Excellent Product
2526,160,474,1.0,Save your money! A cheaper alternative...
2527,10,776,5.0,Great board!
2528,91,602,5.0,great little amp!!!!
2529,145,289,5.0,Great little mixer
2530,24,537,5.0,Does what it says
2531,8,328,5.0,It's a strap button.
2532,161,9,5.0,Sounds great
2533,161,305,5.0,Excellent Product
2534,1,309,4.0,"Good, but not great sustain/leveler effect from BOSS"
2535,168,301,5.0,Does exactly what it looks like it'll do
2536,99,681,4.0,great audio quality but the front plate fell off after a month
2537,162,270,5.0,A lot of amp for the bucks
2538,21,315,5.0,Original Fender
2539,68,587,5.0,Nice crisp strings
2540,60,772,4.0,"Excellent Strap Lock System, With One Small Problem"
2541,89,112,3.0,Suitable only for back-up
2542,124,161,4.0,Nice
2543,170,512,5.0,I like this polish.
2544,1,338,5.0,Outstanding value for versatile tone!
2545,27,372,5.0,Solid & Secure To Use
2546,70,624,5.0,good mic
2547,6,562,5.0,WOW !
2548,126,341,3.0,good fit
2549,104,507,4.0,Perfektion is cool
2550,104,128,5.0,works great - no latency
2551,136,702,5.0,Fender tweed...a standard in the music industry!
2552,176,2,3.0,Just ok
2553,13,466,4.0,Good strings
2554,166,597,5.0,Pedal to the Metal (shiny chromey metal)
2555,14,776,5.0,Plenty of room on this one!
2556,85,109,5.0,simply the best pedals
2557,89,486,4.0,This is not the described mic--and you may not be able to return it.
2558,142,172,4.0,Very bright
2559,1,782,4.0,"Works well, seems like it could work better"
2560,118,702,4.0,Nice Affordable Vintage Looking Strap
2561,100,614,4.0,"Ok guitar stand, but there's better for less on here."
2562,6,507,5.0,"So far, so good"
2563,158,79,5.0,D'addario -- what more need be said?
2564,94,522,5.0,excellent tuner
2565,161,138,4.0,Large
2566,121,671,4.0,"Nice, reliable pedal"
2567,113,565,4.0,Seems to be fine
2568,97,705,4.0,Great price and a real space saver
2569,112,532,5.0,nice not much else to say...
2570,88,522,5.0,Buy them by the dozen!
2571,10,169,5.0,Very useful little device
2572,100,208,5.0,Strong and light Gig Bag.
2573,79,670,4.0,When you need it this comes handy
2574,51,716,5.0,On Stage XCG4 Tubular Guitar Stand with Velveteen Padding and Security...
2575,108,78,5.0,Perfect for practice!
2576,122,102,5.0,Easy to grip and use
2577,19,119,5.0,Amazing quality of sound from such an inexpensive pickup!
2578,102,673,5.0,Great Choice
2579,187,313,5.0,pretty cool
